path,text
0024602.png,a pixel sword with a gold handle
0024605.png,"Wand with gray metal handle, golden band, and a rounded pink heart-shaped topper"
0024609.png,"Wand, black handle, silver collar, red star tip with white inner star"
0024613.png,"Wand, gold handle, silver collar, golden heart-shaped topper with black outline"
0024616.png,"Wand, silver handle, black collar, golden heart-shaped topper with black outline"
0024621.png,"Staff, brown wooden handle, gold collar, grey eyeball orb at the tip"
0024622.png,"Staff, light blue handle, silver collar, purple eyeball orb at the top"
0024623.png,"Wand, brown wooden handle, silver collar, golden heart-shaped topper at the end"
0024627.png,"Heart wand: black handle, gold ring, large pink heart-shaped crystal on top"
0024630.png,"Heart wand: blue handle, gold ring, large orange heart-shaped crystal on top"
0024632.png,"Heart wand: black handle, gold ring, large dark grey heart-shaped crystal"
0024633.png,"Skeleton warrior: white bones, brown wooden shield, thin spear held in hand"
0024636.png,"Heart wand: brown wooden handle, gold"
0024637.png,"Wand with black handle, golden ring, and a white orb with a pink center"
0024645.png,a pixeled image of a hammer
0024647.png,"Heart wand, brown wooden handle, golden band, and a glowing pink heart-shaped crystal"
0024666.png,Wand with a golden handle and a glossy black heart-shaped head
0024668.png,Wand with a silver handle and a translucent light blue heart head
0024674.png,"Wand with a black handle, gold collar, and yellow orb tip"
0024675.png,Wand with a silver handle and a golden heart-shaped tip
0024678.png,Wand with a silver handle and a glowing green star head
0024681.png,a pixeled sword with a blue and brown blade
0024689.png,"Magic staff, grey handle, gold collar, white orb with green center"
0024693.png,"Star wand, silver handle, gold ring, pink star with white outline"
0024707.png,"Magic wand with a golden handle, silver band, and a glowing green orb"
0024709.png,Magic wand featuring a pale blue handle and a polished golden heart tip
0024713.png,Magic wand with a golden handle and a bright orange star-shaped tip
0024717.png,"Magic wand with a yellow handle, black band,"
0024719.png,"Heart-topped wand with a grey handle, gold ring, and polished silver heart tip"
0024723.png,Heart-topped wand with
0024730.png,"Wand, blue handle, gold band, white heart crystal on top. (10)"
0024746.png,"Ninja, black clothing, red headband, wielding a short silver and black sword"
0024775.png,Gavel with a yellow wooden head and a long horizontal red handle
0024797.png,Necromancer in black robes holding a brown staff with a white skull
0024812.png,Organic tool with a long curved brown blade and dark thin handle
0024848.png,"Energy sword with two tan blades, a brown handle, and circular hilt"
0024874.png,"Sledgehammer, gray metal rectangular head, long horizontal brown wooden handle, simple design"
0024960.png,"Curved blade, brown and tan horn weapon with a"
0024972.png,Wooden club with rounded brown head and small brown particles flying off
0024985.png,Wizard wearing dark robes holding long wooden staff topped with red orb
0025007.png,Large wooden mallet with a long brown handle and heavy grey metal head
0025046.png,"Wizard, dark hooded robes, holding a long wooden staff with a glowing orb"
0025136.png,"Ninja with black suit, red headband, and white katana, facing right"
0025164.png,Black clad ninja with a red headband
0025177.png,"Robot spider, black and red body, hanging from a grey wire"
0025180.png,"Stone hammer, grey double-sided head, brown wooden handle, angled diagonally"
0025182.png,"Ninja, black clothing, red headband, holding a long grey sword forward"
0025184.png,"Wooden well,"
0025232.png,Black ninja running horizontally wearing a red headband and carrying a white-bladed sword behind
0025258.png,"Necromancer, black hooded cloak, wooden staff with a white horned animal skull"
0025290.png,Wizard wearing a black hood and grey robe holding a wooden staff
0025394.png,a pixeled icon of a hammer
0025399.png,"Mage, black cloth robe, wooden staff, glowing white orb"
0025472.png,"Sledgehammer, large grey metal head, long brown wooden handle, simple horizontal orientation"
0025473.png,"Bow, curved wooden frame, brown and tan gradients, pointed ends, sharp aesthetic"
0025482.png,"Spear, grey metallic point, brown wooden shaft, and a small white spark"
0025574.png,Medical syringe made of grey plastic with a brown plunger and blue droplet underneath
0025584.png,Black ninja figure running while holding a silver sword and wearing a red headband
0025671.png,Mallet consisting of a long red handle and a thick golden head
0025734.png,"Ninja in black outfit with red headband, jumping with a curved yellow rope"
0025791.png,Banner in red and tan hanging from a horizontal green bar
0025815.png,"Mechanical device featuring a dark circular lens, metal frame, and brown parts"
0025840.png,Guitar made of brown wood with a circular sound hole and long neck
0025879.png,Acoustic guitar with a light brown body and a long thin neck
0025907.png,"Top-down crossbow with a brown wooden frame, central lens, and metallic bow"
0025958.png,"Guitar, brown wooden body with four tuning pegs and long neck"
0025976.png,"Archer viewed from above, carrying a brown crossbow, a quiver, and a shield"
0025992.png,"Banner, wooden pole, dark metal tip, and draped blue fabric"
0026186.png,"Soldier, top-down view, brown tunic, grey shield, round helmet, and a crossbow"
0026281.png,"Soldier, green uniform, pushing a wheeled green heavy machine gun or cannon"
0026303.png,"Ukulele, brown wooden body with a round sound hole and four tuner pegs"
0026313.png,"Camera, brown body, large circular black lens, silver and black top parts"
0026367.png,"Acoustic guitar with a brown wooden body, circular sound hole, and thin neck"
0026409.png,"Crossbow turret, brown body, gray circular lens, black mesh, metal bow and string"
0026465.png,"Acoustic guitar with a brown wooden body, sound hole, and long neck"
0026596.png,"Small armored knight with a blue helmet, teal shield, and glowing sword"
0026718.png,"Knight character, armored in grey with a teal shield, wielding a glowing cyan sword"
0026787.png,a pixel with a sword and a green and blue pixel
0026811.png,a pixel art of a sword with a red and blue armor
0026837.png,Silver starship with long vertical wings and red and blue engine details
0026876.png,"Knight, armored in dark blue, wielding a large glowing cyan scythe and teal shield"
0026891.png,Curved orange flame: bright red and orange colors with a long and tapering tail
0026904.png,"Metal handle with a flared top, two brown straps, and a dark grey base"
0027025.png,"Small knight, grey helmet, black body, swinging curved blue glowing energy blade"
0027061.png,Knight in blue armor lunging forward with a blue flaming axe
0027236.png,"Starship with a red and white fuselage, a blue cockpit, and dual wing cannons"
0027561.png,Knight in grey plate armor swinging a glowing blue energy sword arc
0027730.png,Knight in blue armor wielding a glowing blue blade and a green shield
0027818.png,"Red staff, thin vertical shaft, curved"
0028260.png,Cat head in grey profile behind a silver pole and disc
0028273.png,"Knight, wearing grey armor and wielding a glowing blue sword and shield"
0028569.png,"Golden crystal, translucent yellow gem floating inside a puff of grey smoke"
0028794.png,"Human figure, leaping with brown pants, red tunic and outstretched white limbs"
0029907.png,Slime creature in red with two glowing red eyes and a dark outline
0030170.png,a pixel with a sword and a yellow shirt
0030666.png,"Silver staff, consisting of a long vertical metallic rod topped with a grey circular sphere"
0030683.png,"Small knight, dark blue armor, pale face, gold antenna with white glowing rays"
0030694.png,"Gnome, tall red hat, red shirt, blue trousers, green boots, holding hammer"
0030709.png,"Metal longsword, straight grey blade, brown hilt, and white round pommel"
0030844.png,"Anthropomorphic brown animal wearing purple robes and a white hat, holding a candy cane"
0030910.png,"Blue creature with a yellow horn, white belly, and yellow tipped tail"
0031014.png,"Ornate key, bronze metal handle with glowing blue accents and a feathered top wing"
0031197.png,"Sword, long silver metal blade with dark hilt and crossguard pointed diagonally up"
0031260.png,Vibrant green pointed leaf with dark veins and a small brown stem at the base
0031592.png,"Female mechanic, blonde hair and blue goggles, wielding a heavy grey wrench"
0031613.png,"Garden shovel, grey metal spade attached to a wooden shaft and blue handle"
0031697.png,"Warrior, blue and gold, armored suit holding a long staff with handle"
0031824.png,a pixel with a sword and a sword
0031858.png,Blue avian creature wearing a white garment and a yellow pointed cap
0032176.png,"Totem structure, golden and brown stone with a glowing cyan core"
0032208.png,Organic weapon fragment made of brown material with blue lines
0032219.png,"Long sword with a grey metal blade, brown handle, and curved crossguard"
0032234.png,Horizontal arrow with a red wooden shaft and a golden pointed tip
0032561.png,Large sledgehammer with a long wooden handle and a flat grey metal head
0032685.png,"Scythe, wooden shaft, grey metal blade, silver accents on the tip"
0032790.png,Broadsword with a red hilt plunged into a craggy pile of grey rocks
0033030.png,Golden winged key with cyan gems and a complex serrated blade
0033099.png,Wax candle with an orange flame sitting on a round grey tray
0033188.png,Yellow candle burning inside a
0033461.png,Candle made of yellow wax sitting on a dark grey circular metal plate
0033882.png,"Candle, yellow wax, grey metal dish, burning orange and red flame"
0033903.png,Lit candle made of tan wax standing in a shallow grey metal dish
0034142.png,"Wax candle, beige, burning inside a dark grey circular dish"
0034606.png,Brown wooden staff with a curved head holding a blue jewel
0034674.png,"Wooden crossbow, brown curved limbs with a vertical arrow and gray tip"
0034832.png,"Wooden staff, brown, with a thick curved head enclosing a light blue orb"
0034969.png,"Wooden staff, straight brown shaft, curved top piece, large cyan gem, front-facing view"
0035540.png,Wooden cutting board holding chopped green herbs and a small knife
0035932.png,"Wooden staff, brown pole with a circular head framing a glowing blue orb"
0036227.png,"Staff, brown wooden curved handle encasing a round blue gem at top"
0036553.png,Wooden staff with a curved top holding a glowing light blue circular gemstone
0036587.png,Wooden staff with a curved top holding a glowing blue gemstone in the center
0036829.png,Wooden staff with a curved top holding a glowing light blue circular gemstone
0036854.png,"Staff, brown wooden rod with a curved top holding a round blue orb"
0036883.png,"Cake slice, white and tan layers, white frosting"
0036988.png,"Staff, brown wood with a hooked top and blue gemstone inset"
0036996.png,Wooden crossbow viewed from above showing brown limbs and silver bolt
0037004.png,Golden ceremonial staff with a white decorative head and blue gem
0037230.png,"Wooden staff, tall brown handle topped with a curved hook and blue gem"
0037277.png,Brown wooden crossbow with a silver metal bolt tip and a white horizontal string
0037321.png,Wooden staff featuring a curved head holding a glowing light blue circular gemstone
