path,text
0009110.png,"clean sprite, Broken clay pot, cracked brown earthenware vessel with a curved loop handle"
0009111.png,"clean sprite, Broken clay bowl, brown earthenware vessel base with a jagged shattered top edge"
0009115.png,"clean sprite, Broken clay amphora, shattered brown earthenware jug with detached handles lying horizontally"
0009117.png,"Clay bowl, shallow brown earthenware dish partially covered by white cobwebs underneath"
0009120.png,"Broken clay amphora, fractured brown earthenware vessel neck and body lying sideways"
0008803.png,"Bald humanoid figure with peach skin, green eye, and stubby legs, facing left"
0008804.png,"Bald humanoid figure with peach skin and green eye, walking towards the left"
0008805.png,"Blonde humanoid figure with peach skin, yellow hair, and green eye, facing left"
0008806.png,"Blonde humanoid figure with yellow hair and green eye, walking towards the left"
0008810.png,"Blonde humanoid figure with yellow hair, green eye, and bared white teeth, facing left"
0008811.png,"Bald humanoid figure with peach skin, green eye, and stubby legs, facing right"
0008812.png,"Bald humanoid figure with peach skin and green eye, walking towards the right"
0008813.png,"Blonde humanoid figure with peach skin, yellow hair, and green eye, facing right"
0008814.png,"Blonde humanoid figure with yellow hair and green eye, walking towards the right"
0008815.png,"Bald humanoid figure with peach skin, green eye, and bared white teeth, facing right"
0008819.png,"Grey-haired humanoid figure with peach skin and green eye, standing facing left"
0008820.png,"Grey-haired humanoid figure with peach skin and green eye, walking towards the left"
0008823.png,"Grey-haired humanoid figure with peach skin and green eye, standing facing right"
0008824.png,"Grey-haired humanoid figure with peach skin and green eye, walking towards the right"
0008825.png,"Grey-haired humanoid figure with green eye and bared white teeth, facing right"
0008827.png,"rough sprite, Humanoid figure with peach skin wearing a large rounded grey helmet, facing left"
0008828.png,"rough sprite, Humanoid figure with peach skin and green eye wearing a large grey helmet, walking left"
0008829.png,"rough sprite, Humanoid figure in a large grey helmet with bared white teeth, facing left"
0008831.png,"rough sprite, Crouching humanoid figure with peach skin huddled under a large grey helmet, facing left"
0008832.png,"rough sprite, Squatting humanoid figure with peach skin peering from under a large grey helmet"
0009029.png,"clean sprite, Pitcher of brown clay with a flared rim, slender neck, and right handle"
0009031.png,"clean sprite, Urn of brown terracotta with a wide flared mouth and squat rounded body"
0009034.png,Pitcher fragment of brown clay with a broken body and intact neck
0009035.png,"rough sprite, Vessel shard of brown clay with a pointed top and shattered edges"
0009038.png,Mound of brown rubble and dirt with a darker peaked center
0009039.png,Mound of brown soil and clay fragments with a rounded dark top
0009040.png,Vessel fragment of brown clay forming a narrow waist with jagged broken ends
0009042.png,Bowl base of brown clay with a hollow interior and jagged fractured rim
0009043.png,Pitcher shard of brown clay preserving a flat base and arched upper handle
0009045.png,Pot base of brown clay with a flat bottom and jagged fractured rim
0009047.png,"rough sprite, Pot fragment of brown clay forming an oblong base with cracked upper rim"
0009050.png,"clean sprite, Pitcher of brown clay, broken and spilling white powder from its cracks"
0009051.png,Jar shard of brown clay resting on a spilled pile of white powder
0009055.png,Pitcher shard of brown clay with white cobwebs stretched across its broken opening
0009063.png,"clean sprite, Amphora of brown clay with an oval body and a pointed conical lid"
0009064.png,"clean sprite, Urn of brown terracotta with a tapered base and flat circular rim"
0009066.png,"clean sprite, Pot of brown terracotta with a bulging round body and wide flat rim"
0009069.png,"Pot of brown clay, shattered into a broken body and detached side fragment"
0009071.png,"Urn of brown clay, broken with a large jagged opening on top"
0009072.png,Mug of brown clay with a broken jagged rim and intact side handle
0009122.png,"rough sprite, Broken clay pot shard, curved and brown with a jagged bottom edge"
0009123.png,"rough sprite, Rounded brown clay pot piece with smooth curved top and flat base"
0009126.png,"rough sprite, Torn brown cloth fragment draped with white spiderwebs across its edges"
0009128.png,"rough sprite, Torn brown cloth patch lying horizontally, fringed with white cobwebs"
0009129.png,"Crushed brown container with a handle loop, surrounded by white cobwebs"
0009130.png,Torn brown sack spilling a pile of white grains along the bottom
0009132.png,Twin-peaked brown torn sack spilling white grains along its lower edge
0009133.png,"rough sprite, Smooth brown sack mound resting on top of scattered white grains"
0009134.png,Two small mounds of brown cloth resting on scattered white grains
0009135.png,"crisp detailed sprite, Large brown ceramic pot with a lidded top and small center handle"
0009136.png,"crisp detailed sprite, Wide-mouthed brown ceramic pot with an open top and rounded clay body"
0009137.png,"clean sprite, Short brown ceramic pot base with flat top and angled sides"
0009139.png,"rough sprite, Tilted brown ceramic pot resting diagonally on its broken, chipped base"
0009151.png,"rough sprite, Broken brown wooden branch lying horizontally with small chipped pieces nearby"
0009153.png,Slanted brown wooden stick tangled with a white spiderweb at one end
0009156.png,Conical brown sack surrounded by a large mound of white grains
0009157.png,Empty brown burlap sack lying collapsed and crumpled on its side
0009160.png,"clean sprite, Red-haired girl in a black dress walking right with right foot forward"
0009161.png,"clean sprite, Red-haired girl in a black dress walking right with feet together mid-stride"
0009162.png,"clean sprite, Red-haired girl in a black dress walking right with left foot forward"
0009270.png,"Energy crescent, glowing white core with lime-green body, hooked tail, and purple outline"
0009272.png,"Energy orb, bright white circular center, glowing yellow-green rim, and dark purple outline"
0009276.png,"rough sprite, Energy arch, downward-opening lime-green curve with dark purple outline and hollow center"
0009278.png,"rough sprite, Energy droplet, glowing white figure-eight shape with yellow-green border and purple outline"
0009280.png,"Energy sphere, glowing white core with lime-green rim and three small satellite sparks"
0009288.png,"clean sprite, Energy crescent ring, thick lime-green C-shape with dark purple outline and inner particle"
0009290.png,"clean sprite, Energy crescent, bright white glowing center, thick lime-green border, and purple outline dots"
0009294.png,"Energy orb, glowing white circle with lime-green rim, purple outline, and diagonal flares"
0009297.png,"clean sprite, Energy crest, glowing white and lime-green U-shape with dark purple base outline"
0009299.png,"clean sprite, Energy blob, glowing white circular mass with a small lower-left green projection"
0009300.png,"Energy orb, glowing white center, lime-green rim, dark purple outline with bottom-left node"
0009302.png,"Energy flare, pointed vertical oval with glowing white center and lime-green purple rim"
0009309.png,"Energy blob, glowing white mass with an indented left side and green rim"
0009310.png,"rough sprite, Energy spiral, swirling green and yellow wave with purple outline around central spark"
0009312.png,"Energy blast, glowing white star with three blunt lime-green points and purple outline"
0009313.png,"clean sprite, Energy sphere, large glowing white-yellow core, lime-green spiked border, and purple outline"
0009314.png,"Energy burst, glowing white center with four small lime-green and purple corner flares"
0009320.png,"Energy shield, rounded glowing white rectangle with lime-green border and purple dashed outline"
0009321.png,"Energy crescent, glowing white cupped wave with lime-green rim and purple outer sparks"
0009322.png,"rough sprite, Energy ring, glowing white-yellow circle with central crescent void and purple outer outline"
0009187.png,"clean sprite, Metal safe, dark gray with a top border and central locking handle mechanism"
0009192.png,"crisp detailed sprite, Glass potion bottle, hexagonal with a wooden cork and bright blue liquid"
0009193.png,"crisp detailed sprite, Glass potion bottle, hexagonal with a wooden cork and pale cyan liquid"
0009194.png,"crisp detailed sprite, Glass potion bottle, hexagonal with a wooden cork and dark green liquid"
0009195.png,"crisp detailed sprite, Glass potion bottle, hexagonal with a wooden cork and lime green liquid"
0009196.png,"crisp detailed sprite, Glass potion bottle, hexagonal with a wooden cork and dark purple liquid"
0009200.png,"crisp detailed sprite, Glass potion bottle, hexagonal with a wooden cork and bright red liquid"
0009201.png,"crisp detailed sprite, Glass potion bottle, hexagonal with a wooden cork and bright orange liquid"
0009202.png,"crisp detailed sprite, Glass potion bottle, hexagonal with a wooden cork and light beige liquid"
0009204.png,"crisp detailed sprite, Glass potion bottle, hexagonal with a wooden cork and murky gray liquid"
0009205.png,"crisp detailed sprite, Glass potion bottle, hexagonal with a wooden cork and empty gray base"
0009206.png,"Wooden cork stopper, floating upright above a faint hexagonal glass bottle rim"
0009207.png,"clean sprite, Beehive monster, segmented orange mound with a central hole and two side rocks"
0009208.png,"clean sprite, Beehive monster, segmented orange mound with a glowing red eye and side rocks"
0009209.png,"clean sprite, Beehive monster, segmented orange body stretching upward with a red face and debris"
0009210.png,"clean sprite, Beehive monster, segmented orange body leaping upward, exposing a red lower section"
0009211.png,"clean sprite, Beehive monster, segmented orange body slamming downward, squashing its red lower section"
0009212.png,"clean sprite, Beehive mound, segmented orange dome cracking horizontally at base with loose fragments"
0009213.png,"clean sprite, Beehive mound, segmented orange dome squashed flat against ground between two rocks"
0009214.png,"clean sprite, Beehive monster, segmented orange mound with a red eye flanked by side rocks"
0009324.png,"rough sprite, Energy sparks, two glowing yellow and green crescents with bright white highlights"
0009325.png,"rough sprite, Energy blast, irregular glowing blob with white core, yellow-green halo, and purple border"
0009326.png,"rough sprite, Energy explosion, rounded pentagonal flare with bright white center and yellow-green perimeter"
0009329.png,"rough sprite, Energy crescent, glowing yellow and green arc beside a small detached spark"
0009334.png,"rough sprite, Energy burst, U-shaped glowing plasma flare with bright white core and green border"
0009336.png,"rough sprite, Energy arc, horseshoe-shaped yellow and green flare containing a central floating dot"
0009342.png,"rough sprite, Energy blast, glowing crescent-like shape with white core and yellow-green outer edge"
0009343.png,"rough sprite, Energy spark, hooked J-shaped flare with glowing white center and yellow-green rim"
0009345.png,"rough sprite, Energy blast, irregular bean-shaped glowing blob with white center and yellow-green perimeter"
0009346.png,"rough sprite, Energy flare, curved green and yellow arc with a horizontal purple line above"
0009347.png,"rough sprite, Energy burst, four-lobed glowing flare with bright white center and green outer rim"
0009348.png,"Energy explosion, large glowing yellow-green burst with asymmetric lobes and white core"
0009355.png,"rough sprite, Energy ring, open circular flare with bright white interior and yellow-green border"
0009356.png,"Energy spark, glowing three-pointed flare with bright white core and yellow-green edge"
0009358.png,"rough sprite, Energy explosion, round glowing burst with white center, yellow ring, and green border"
0009362.png,"Energy spark, starburst-shaped flare with five points, glowing white core, and green outline"
0009364.png,"Energy sphere, rounded glowing plasma ball with bright white center and green edge"
0009365.png,"rough sprite, Energy burst, U-shaped glowing plasma arc with white core and yellow-green rim"
0009367.png,"Energy spark, four-pointed cross-like burst with glowing white center and green outer halo"
0009369.png,"Energy spark, glowing three-lobed plasma burst with bright white center and green perimeter"
0009163.png,"clean sprite, Anime girl with reddish-brown hair, wearing a black robe and red scabbard"
0009164.png,"clean sprite, Anime girl walking right, with reddish-brown hair, black robe, and red scabbard"
0009165.png,"clean sprite, Anime girl in walking motion, with reddish-brown hair, black robe, and red scabbard"
0009166.png,"crisp detailed sprite, Coin, golden yellow with a raised rim and central five-pointed star"
0009167.png,"clean sprite, Chest compartment with black rectangular opening, brown wood strip, and riveted metal plates"
0009168.png,"clean sprite, Lock plate with dark keyhole, brown wood panel, and riveted grey metal frame"
0009169.png,"rough sprite, Toucan with black body, yellow neck, and multi-coloured blue, green, and orange beak"
0009170.png,"rough sprite, Chains, thick grey metallic links intertwined vertically in overlapping coils"
0009171.png,"Pipe, vertical metallic grey cylinder with flared rims at top and bottom"
0009172.png,"Pipe, vertical metallic grey cylinder with a flared rim at top"
0009173.png,"rough sprite, Chains, coiled grey metallic links tangled together in a vertical column"
0009174.png,"Pipe segment, straight vertical metallic grey cylinder with smooth surface shading"
0009175.png,"clean sprite, Ring, metallic grey doughnut-shaped torus with concentric highlights and shading"
0009176.png,"Pipe segment, horizontal grey metallic tube with a curved notch at top right"
0009177.png,"rough sprite, Metal bar, thin horizontal grey beam with a shallow cutout on top"
0009178.png,"Pipe fitting, wide grey metallic block with a curved notch on top"
0009179.png,"Pipe, vertical grey metallic tube with a rounded bottom cap and slit"
0009180.png,"rough sprite, Metal segment, narrow vertical grey strip with a bright highlight across the center"
0009181.png,"Pipe fitting, grey metallic square block with an asymmetrical concave top notch"
0009182.png,"Metal block, grey rectangular slab with an engraved dark number one on front"
0009370.png,"rough sprite, Glowing energy blast, rounded white and yellow core surrounded by lime green aura"
0009372.png,"rough sprite, Glowing energy orb, bright white and yellow center ringed with neon green and purple"
0009375.png,"clean sprite, Human skull, white bone facing left with dark eye socket and visible teeth"
0009376.png,"clean sprite, Grass patch, low cluster of pointed green blades along a flat base"
0009377.png,"clean sprite, Flowering plant, tall green stems with leaves and small purple blossoms"
0009378.png,"clean sprite, Flowering plant, slender green stems and leaves bearing small bright pink blossoms"
0009379.png,"crisp detailed sprite, Naval mine, spherical blue metallic core with eight cylindrical purple spikes radiating outward"
0009380.png,"crisp detailed sprite, Mechanical mine, round blue metal body with seven radiating purple cylindrical prongs"
0009381.png,"crisp detailed sprite, Mechanical mine, circular blue metal core with six radiating purple cylindrical spikes"
0009383.png,"crisp detailed sprite, Armored pod, round blue metal sphere inside a thick purple segmented ring"
0009384.png,"crisp detailed sprite, Armored mechanical pod, central blue sphere fully encircled by a thick purple ring"
0009385.png,"rough sprite, Energy barrier, chevron-shaped angled lines glowing with bright yellow and lime green"
0009386.png,"rough sprite, Energy barrier, chevron-shaped angled bands glowing in green, yellow, and cyan"
0009387.png,"rough sprite, Energy shield, chevron-shaped angled bands glowing in bright yellow, white, and green"
0009388.png,"rough sprite, Energy shield, left-pointing chevron composed of alternating green, cyan, and yellow stripes"
0009389.png,"rough sprite, Energy barrier, left-pointing chevron pattern with glowing yellow, white, and green bands"
0009390.png,"rough sprite, Robotic skull walker, glowing yellow skull head set atop purple mechanical legs"
0009391.png,"rough sprite, Robotic skull walker, round yellow skull face mounted on dark purple mechanical limbs"
0009392.png,"rough sprite, Robotic skull walker, glowing yellow skull face with dark purple armored legs"
0009393.png,"rough sprite, Robotic skull walker, yellow skull head centered above dark purple spider-like legs"
0009215.png,"clean sprite, Robot enemy with orange domed body, red visor eye, and two saucer pods"
0009216.png,"Robot enemy with small orange domed body, red eye, and two saucer pods"
0009217.png,"Energy ring with glowing white center, bright yellow inner rim, and green border"
0009218.png,"Energy crescent with white interior, bright yellow border, and green outer edges"
0009220.png,"rough sprite, Energy arc, C-shaped, with green outline, yellow highlights, and floating detached fragments"
0009222.png,"Energy projectile with circular white center, yellow-green ring, and floating sparks"
0009223.png,"Energy bubble with glowing white center, yellow rim, and floating green sparks"
0009226.png,"Energy arc hook with green curves, yellow highlights, and floating green particles"
0009231.png,"rough sprite, Energy arc, horseshoe-shaped, with green outline, yellow highlights, and scattered specks"
0009233.png,"Energy rings, double-stacked vertically like a figure eight, in green and yellow"
0009234.png,"Energy projectile with circular white core, yellow rim, and green border"
0009237.png,"Energy blast with circular white interior, green ring, and floating teal particles"
0009238.png,"Energy orb with white center, yellow-green border, and four orbiting nodes"
0009243.png,"Energy ring, broken C-shape, with yellow highlights, green edges, and detached dots"
0009244.png,"Energy burst, irregular shape, with white core and notched yellow-green border"
0009250.png,"Energy ring, squarish shape, with white center, lime-green edge, and yellow highlights"
0009255.png,"Energy blast with circular white center, green border, and surrounding scattered specks"
0009261.png,"Energy sphere with small white core, green outline, and floating spark particles"
0009264.png,"clean sprite, Energy crescent with white center, yellow glow, and dark green outline"
0009269.png,"Energy ring with large white core, yellow-green edge, and purple aura specks"
0009394.png,"Winged monster, yellow body with large red-orange ears, purple eyes, and blue corner lines"
0009395.png,"clean sprite, Spiky monster head, yellow face with dark purple eyes and a red ragged border"
0009396.png,"clean sprite, Winged monster, yellow face with dark eyes, two upright red-orange wings, and tiny feet"
0009397.png,"clean sprite, Spherical monster, round yellow face with purple eyes surrounded by a red spiked ring"
0009398.png,"Square face, white center with yellow-orange bordered edges, small eyes, and nose"
0009399.png,"Square face, white and yellow blocky head with purple eyes and mouth"
0009401.png,"clean sprite, Rotating three-lobed creature, yellow core with three tilted red-orange wings and purple eyes"
0009402.png,"clean sprite, Rotating three-lobed creature, yellow center with three angled orange-red wings and purple eyes"
0009403.png,"clean sprite, Three-winged creature, yellow central face with three orange-red lobes and purple eyes"
0009404.png,"clean sprite, Rotating three-lobed creature, yellow body with three tilted red-orange fins and purple eyes"
0009405.png,"Three-lobed creature, yellow body with red-orange wings, purple eyes, and adjacent blue bar"
0009406.png,"clean sprite, Winged monster, yellow face with two large upright red-orange wings and small tail"
0009408.png,"clean sprite, Spiky monster head, yellow face with dark eyes, teal spikes, and green fringe"
0009410.png,"clean sprite, Spherical monster, round yellow face with dark eyes enclosed in a green spiked ring"
0009411.png,"Square face, white center with green and yellow bordered edges, eyes, and mouth"
0009412.png,"Square face, white center with green and yellow frame, purple eyes and mouth"
0009413.png,"clean sprite, Spherical monster, round yellow face with purple eyes and a green-blue spiked outline"
0009414.png,"clean sprite, Rotating three-lobed creature, yellow core with three diagonal green wings and purple eyes"
0009415.png,"clean sprite, Rotating three-lobed creature, yellow center with three angled green wings and purple eyes"
0009417.png,"clean sprite, Rotating three-lobed creature, yellow body with three tilted green fins and purple eyes"
0009418.png,"rough sprite, Winged skull creature in green and yellow, tilted beside a vertical blue line"
0009419.png,"Winged skull creature, symmetrical in bright green and yellow with black outlines"
0009420.png,"rough sprite, Metallic purple vase with white reflections, black outline, and a top horizontal bar"
0009421.png,"rough sprite, Metallic purple vase with white reflections standing beside a thin vertical blue line"
0009422.png,Dirt tile completely enclosed by a rounded green grass border on all sides
0009423.png,"Dirt tile bordered by a green grass edge along top, left, and bottom"
0009424.png,Dirt path bordered by horizontal green grass strips across the top and bottom
0009425.png,"Dirt tile bordered by a green grass edge along top, right, and bottom"
0009426.png,Water puddle with rippling light blue lines surrounded by brown dirt ground
0009427.png,"clean sprite, Faceted grey rock boulder with thick black outlines sitting on brown dirt"
0009428.png,"clean sprite, Dense green bush with sharp leafy clumps resting on flat brown dirt"
0009429.png,"clean sprite, Grey stone boulder resting in blue water with white foam around base"
0009430.png,"Dirt tile enclosed on the left, top, and right by green grass"
0009431.png,Dirt tile bordered by green grass along the top and left edges
0009432.png,Dirt tile with a straight horizontal green grass border across the top
0009433.png,Dirt tile bordered by green grass along the top and right edges
0009436.png,"Dirt tile with green grass borders on top, right, and bottom-left corner"
0009437.png,"clean sprite, Green leafy bush resting in blue water with small white ripples beneath"
0009438.png,Dirt path bordered by vertical green grass edges on left and right
0009439.png,Dirt tile bordered by a single vertical green grass strip on left
0009440.png,Dirt tile with a straight green grass border along the right edge
0009442.png,Dirt tile featuring brown ground and tiny green grass patches at each corner
0009445.png,Dirt tile framed by a U-shaped green grass border over blue water
0009446.png,Dirt tile bordered by a curved green grass edge on the bottom-left
0009447.png,Dirt tile with a horizontal green grass border running along the bottom edge
0009448.png,Dirt tile bordered by a curved green grass edge on the bottom-right
0009449.png,Dirt tile with a bottom-left green grass border and a top-right corner patch
0009451.png,Dirt tile with a bottom-right green grass border and a top-left corner patch
0009452.png,"clean sprite, Wooden bridge made of four vertical brown planks over blue water"
0009455.png,Dirt tile with a light blue water puddle in the bottom-right corner
0009456.png,Dirt tile with a light blue water puddle in the bottom-left corner
0009457.png,"clean sprite, Wooden bridge made of four horizontal brown planks over blue water"
0009460.png,Dirt tile with a light blue water puddle in the top-right corner
0009461.png,Dirt tile with a light blue water puddle in the top-left corner
0009462.png,Wooden wall tile composed of stacked brown rectangular planks with dark outlines
0009463.png,Floor switch featuring a circular red button embedded in a brown dirt trench
0009478.png,"clean sprite, Globus cruciger made of yellow gold with an ornate jeweled cross on top"
0009479.png,"clean sprite, Red ant facing left, showing a round abdomen, square head, and brown legs"
0009480.png,"clean sprite, Red ant facing left in mid-stride with raised legs, antennae, and round abdomen"
0009481.png,"clean sprite, Red ant facing left with lowered head, brown antennae, legs, and red abdomen"
0009482.png,"clean sprite, Ant, reddish-brown, facing left with square head, round abdomen, antennae, and dark legs"
0009483.png,"clean sprite, Ant, reddish-brown, walking left with square head, round abdomen, antennae, and dark legs"
0009484.png,"clean sprite, Ant, reddish-brown, crawling left with lowered antennae, square head, and dark legs"
0009485.png,"clean sprite, Ant, reddish-brown, walking left with raised antennae, round abdomen, and three dark legs"
0009486.png,"clean sprite, Ant, reddish-brown, walking left with head forward, two antennae, and dark legs"
0009488.png,"clean sprite, Ant, reddish-brown, crawling left with lowered head, two antennae, and dark legs"
0009489.png,"clean sprite, Ant, reddish-brown, walking left with upright antennae, square head, and spread legs"
0009491.png,"clean sprite, Token, circular brown disc with a bright turquoise square center and black border"
0009493.png,"rough sprite, Disc, circular cyan ring with a brown center, white highlight, and black outline"
0009494.png,"clean sprite, Gemstone, shield-shaped cyan crystal with a black vertical slot and tapered bottom"
0009495.png,"clean sprite, Gemstone, shield-shaped cyan crystal with a black vertical opening and white highlight"
0009496.png,"Disc, circular cyan ring containing a brown square center and white corner highlight"
0009499.png,"clean sprite, Talisman, shield-shaped cyan stone with a dark vertical hollow and bright highlights"
0009500.png,"Tablet, rectangular cyan stone engraved with a dark glyph and white edge highlights"
0009501.png,"Tablet, rectangular cyan stone featuring a dark recessed symbol and bright top edge"
0009502.png,"clean sprite, Amulet, shield-shaped cyan stone with a white cross inside a dark center recess"
0009505.png,"Tablet, rectangular cyan stone with a black vertical cutout along the right side"
0009506.png,"clean sprite, Amulet, shield-shaped cyan stone with a white plus sign in a dark recess"
0009507.png,"clean sprite, Amulet, shield-shaped cyan stone with a white downward arrow in dark recess"
0009509.png,"clean sprite, Tablet, rectangular cyan stone with a white cross engraved in a dark recess"
0009549.png,"clean sprite, Police officer in blue uniform and cap, holding a pink frosted donut near mouth"
0009550.png,"clean sprite, Police officer in blue uniform and cap, extending a pink frosted donut forward"
0009554.png,"clean sprite, Police officer in blue uniform and cap, lowering a pink frosted donut to waist"
0009558.png,"crisp detailed sprite, Glass potion flask with cork stopper, filled halfway with reddish-brown liquid"
0009559.png,"clean sprite, Dissipating explosion smoke, fragmented dark purple and black clusters with detached particles"
0009560.png,"clean sprite, Fiery explosion cloud with bright yellow center, orange billows, and dark outline"
0009561.png,"clean sprite, Dense smoke cloud from an explosion, clustered in dark purple and crimson tones"
0009562.png,"clean sprite, Glowing explosion burst, billowing puff of bright yellow and white light with soft edges"
0009563.png,"clean sprite, Rounded explosion fireball, glowing yellow center shaded with orange and deep red rim"
0009564.png,"clean sprite, Smoke explosion puff, dark purple and reddish billowing cloud with tiny specks below"
0009565.png,"clean sprite, Dissolving smoke cloud, scattering into dark purple and black clusters and loose particles"
0009566.png,"clean sprite, Fiery explosion puff, billowing bright yellow cloud with orange and dark magenta shading"
0009567.png,"clean sprite, Bright explosion cloud, glowing white-yellow core surrounded by soft orange rounded puffs"
0009568.png,"clean sprite, Spherical explosion cloud with bright yellow highlights and deep red-purple lower shading"
0009569.png,"clean sprite, Expanding smoke puff, billowing dark purple and magenta clusters with debris specks beneath"
0009570.png,"clean sprite, Fragmented smoke cloud, clusters of dark purple and black with detached floating particles"
0009571.png,"clean sprite, Fiery explosion cloud, rounded billows of yellow and orange with deep purple base"
0009572.png,"clean sprite, Glowing explosion puff, billowing white and light yellow core with soft peach contour"
0009573.png,"clean sprite, Fireball explosion, rounded yellow cloud bordered by orange and dark red-violet shading"
0009574.png,"crisp detailed sprite, Large fiery explosion cloud, dense yellow bubbles bordered by intense red-violet perimeter"
0009510.png,"clean sprite, Rectangular cyan card with a white cross symbol and dark shadow along the edge"
0009511.png,Rectangular cyan card angled in perspective with white markings and dark drop shadow
0009514.png,"clean sprite, Rectangular cyan card showing a white cross emblem against a dark right edge"
0009515.png,"clean sprite, Rectangular cyan card featuring a white cross emblem with black bottom and side shadows"
0009526.png,"clean sprite, Blue shield with a bright cyan center, white cross emblem, and dark outline"
0009531.png,"clean sprite, Rectangular blue card with a bright cyan screen displaying a white cross mark"
0009533.png,"rough sprite, Rectangular blue card with cyan screen next to a thin vertical purple line"
0009536.png,Rectangular blue card with a glowing cyan screen displaying an abstract white mark
0009537.png,"clean sprite, Grey stone rocks in four clusters with green moss patches scattered across them"
0009538.png,"clean sprite, Police officer in profile, wearing a blue uniform cap and black trousers"
0009539.png,"clean sprite, Police officer in blue uniform reaching down toward a small pink object"
0009540.png,"clean sprite, Police officer in profile holding a pink frosted donut near his front waistline"
0009541.png,"clean sprite, Police officer in a blue uniform lifting a pink frosted donut forward"
0009542.png,"clean sprite, Police officer raising a pink frosted donut outward with his extended hand"
0009543.png,"clean sprite, Police officer holding a pink frosted donut higher in front of his chest"
0009544.png,"clean sprite, Police officer raising a pink frosted donut high with his arm fully outstretched"
0009545.png,"clean sprite, Police officer bringing a pink frosted donut closer to his face with bent arm"
0009546.png,"clean sprite, Police officer holding a pink frosted donut directly in front of his face"
0009547.png,"clean sprite, Police officer placing a pink frosted donut right against his mouth to eat"
0009548.png,"clean sprite, Police officer biting into a pink frosted donut held right at his mouth"
0009575.png,"crisp detailed sprite, Round blue button with orange X-shaped stitching and a reddish-brown underside"
0009576.png,"clean sprite, Square tan parchment with ragged scalloped edges and subtle beige texturing"
0009577.png,Circular brown token with a small square green gem in the center
0009578.png,Circular brown token framed by a thick green ring with dark markings
0009579.png,Circular brown token enclosed by a vibrant green ring with dark accents
0009580.png,"clean sprite, Green shield with a tapered bottom, bright teal highlight, and dark shading"
0009581.png,"clean sprite, Green shield with a pointed base, light green highlights, and dark shading"
0009582.png,Circular brown medallion framed in a green ring with a white highlight
0009585.png,"clean sprite, Green shield with a tapered lower edge and dark green inner shading"
0009586.png,Rectangular green tablet with a dark notched pattern along the right edge
0009587.png,Rectangular green tablet featuring a dark vertical recess on the right side
0009588.png,"clean sprite, Green shield featuring a small white cross symbol in the middle"
0009590.png,Green shield marked with a white number three or curved symbol inside
0009591.png,"clean sprite, Rectangular green tablet with a dark vertical indent on its right side"
0009592.png,"clean sprite, Green shield embossed with a small white cross emblem in the center"
0009593.png,"clean sprite, Green shield bearing a white number four or dagger emblem inside"
0009595.png,"clean sprite, Rectangular green tablet marked with a white cross symbol in the center"
0009596.png,"clean sprite, Rectangular green tablet displaying a white number four emblem in the center"
0009598.png,"clean sprite, Blue shield with a tapered bottom, bright cyan highlights, and dark shadows"
0009599.png,"clean sprite, Blue shield with a pointed base, cyan highlights, and dark navy shading"
0009626.png,"crisp detailed sprite, Spellbook with dark green leather cover, central red jewel, and swirling blue magical trails"
0009628.png,"clean sprite, Skull monster with bone-white cranium, glowing red eyes, and tiny dark brown feet"
0009629.png,"Skull monster with bone-white cranium, glowing red eyes, brown feet, and teal side bar"
0009630.png,"Skull monster facing left with bone-white head, glowing red eye, and dark brown feet"
0009631.png,"Skull monster facing left with pale bone head, glowing red eye, and teal bar"
0009632.png,"rough sprite, Block monster with purple metallic head and a coiled teal creature at the base"
0009633.png,"rough sprite, Block monster with purple metallic head and a teal serpent body facing left"
0009634.png,"rough sprite, Block monster with purple metallic head surrounded by glowing cyan energy and teal wisps"
0009635.png,"rough sprite, Block monster with purple metallic head, surrounded by bright cyan aura and glowing sparkles"
0009636.png,"Demon monster with red cubic head, small horn, black eye, and tiny feet"
0009637.png,"Demon monster with red fleshy head, dark eye, yellow horn, and black border marks"
0009638.png,"Skull monster facing right with bone-white cranium, glowing red eye, and dark feet"
0009639.png,"Skull monster facing right with pale bone head, glowing red eye, and brown feet"
0009640.png,"rough sprite, Block monster with purple metallic head and a teal coiled creature facing right"
0009641.png,"rough sprite, Block monster with purple metallic head and teal serpent body facing right"
0009642.png,"rough sprite, Block monster with purple metallic head facing right, enveloped in glowing cyan energy"
0009643.png,"rough sprite, Block monster with purple metallic head facing right, emitting bright cyan magical glow"
0009644.png,"Demon monster with red cubic head, horn on left, and eye facing right"
0009645.png,"Demon monster facing right with red fleshy head, small horn, and dark eye"
0009669.png,"rough sprite, Lily pad, bright green round leaf with a top cleft and subtle shadow"
0009670.png,"rough sprite, Lily pad, vibrant green notched leaf floating with faded ripples and small speckles"
0009671.png,"clean sprite, Bush, diamond-shaped cluster of bright and dark green leaves with a drop shadow"
0009672.png,"clean sprite, Bush, rounded clump of bright green leaves with shadow cast to the right"
0009673.png,"clean sprite, Boulders, brown rock cluster partially submerged in water with light blue waterline rings"
0009674.png,"clean sprite, Rocks, two brown stones emerging from water with bright cyan waterlines and ripples"
0009675.png,"clean sprite, Rock, smooth brown stone protruding from water circled by a cyan water line"
0009677.png,"Wooden bench, reddish-brown park bench with backrest, seat, and extending base planks"
0009678.png,"clean sprite, Bush, tall diamond-shaped cluster of vibrant green foliage casting a dark right shadow"
0009680.png,"crisp detailed sprite, Rocks, cluster of three brown boulders with jagged facets and a rightward shadow"
